game,username,query_user_id,course,date,total_score,score_vs_par,gsp,youtube_video,entry_url,hole_1,hole_2,hole_3,hole_4,hole_5,hole_6,hole_7,hole_8,hole_9,hole_10,hole_11,hole_12,hole_13,hole_14,hole_15,hole_16,hole_17,hole_18
Golden Tee Unplugged 2018,ed20910,ed20910,Grand Canyon,17-04-2026 04:38:19,69,-3,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=778,3,3,2,3,2,4,4,5,4,4,2,4,3,8,5,6,2,5
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,17-04-2026 03:51:09,52,-19,3967,https://www.youtube.com/watch?v=NzWRiJHRuHQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=776,3,3,2,2,3,2,4,3,2,3,2,3,4,2,4,4,2,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,17-04-2026 03:41:01,52,-19,0,https://www.youtube.com/watch?v=NzWRiJHRuHQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=774,3,4,2,2,4,2,3,5,3,3,2,2,2,2,4,2,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,17-04-2026 03:31:06,61,-10,5319,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=773,3,3,2,3,3,2,4,4,2,3,3,2,4,2,8,6,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,16-04-2026 21:59:38,53,-17,4854,https://www.youtube.com/watch?v=Y1z97btIxL8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=770,1,3,2,3,4,2,4,3,2,3,2,3,4,3,6,3,2,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,16-04-2026 21:32:37,51,-20,0,https://www.youtube.com/watch?v=KP0W23Qs85o,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=769,3,3,2,2,5,2,5,4,3,2,3,3,2,2,3,2,2,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,15-04-2026 21:28:28,65,-6,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=765,3,4,3,3,5,2,4,4,3,4,2,4,4,2,6,3,3,6
Golden Tee Unplugged 2018,ed20910,ed20910,Bayou Bay,14-04-2026 03:25:58,64,-9,3679,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=758,3,3,2,6,5,3,2,3,3,4,3,4,4,3,4,5,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,14-04-2026 03:09:57,61,-10,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=757,3,3,2,3,4,3,3,3,3,4,2,3,4,2,6,4,3,6
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,14-04-2026 02:56:27,63,-8,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=756,4,4,3,3,4,3,3,3,2,2,2,3,8,3,5,3,5,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,14-04-2026 02:40:21,62,-9,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=755,3,5,2,2,4,3,3,5,2,3,4,5,3,3,6,5,2,2
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,14-04-2026 02:27:56,63,-8,5799,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=754,3,3,3,2,4,2,4,4,2,4,3,3,4,4,6,4,4,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,11-04-2026 23:36:44,57,-14,20315,https://www.youtube.com/watch?v=lxmtFKb_ECo,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=748,3,4,2,4,4,2,4,3,2,2,3,4,4,2,6,4,1,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,11-04-2026 23:06:10,59,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=747,4,3,3,3,3,2,3,5,3,3,3,3,4,3,5,3,2,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,10-04-2026 19:42:25,60,-11,5369,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=738,4,4,2,3,3,2,4,3,3,3,4,3,3,3,8,3,3,2
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,09-04-2026 06:10:38,60,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=733,3,3,2,3,2,3,3,2,5,3,4,4,5,3,3,3,7,2
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,09-04-2026 05:08:44,56,-16,0,https://www.youtube.com/watch?v=rlnk5VneqjQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=731,3,2,2,4,2,3,5,3,4,3,3,3,4,3,3,4,2,3
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,09-04-2026 04:58:15,63,-9,7682,https://www.youtube.com/watch?v=iQWOIMonT0A,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=730,3,3,2,4,5,2,4,4,5,2,4,4,5,2,3,4,5,2
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,09-04-2026 04:46:37,57,-15,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=729,3,3,2,4,2,2,3,2,4,2,3,4,5,3,4,3,3,5
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,09-04-2026 04:35:57,58,-14,3683,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=728,3,3,2,4,2,2,3,2,4,2,3,4,4,3,6,4,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,06-04-2026 05:54:44,59,-13,23083,https://www.youtube.com/watch?v=hMw_2Qm4rSk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=704,3,3,3,3,2,2,3,3,4,3,3,4,5,4,5,3,2,4
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,06-04-2026 05:41:43,66,-6,0,https://www.youtube.com/watch?v=fOt2IcfPvAU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=703,3,4,2,4,3,3,5,2,5,4,4,4,4,4,5,3,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Ruby Rock,06-04-2026 05:28:20,60,-12,0,https://www.youtube.com/watch?v=vU3PhqlERfs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=702,3,3,2,4,2,2,4,4,4,2,3,4,3,3,4,4,4,5
Golden Tee Unplugged 2018,ed20910,ed20910,Sequoia Grove,03-04-2026 21:53:31,62,-10,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=683,3,3,2,3,3,2,3,3,4,4,2,5,4,5,3,3,5,5
Golden Tee Unplugged 2018,ed20910,ed20910,Sparkling Waters,03-04-2026 19:39:43,61,-11,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=681,3,4,3,5,3,3,2,3,4,2,3,4,3,2,4,2,6,5
Golden Tee Unplugged 2018,ed20910,ed20910,Sparkling Waters,02-04-2026 19:30:53,59,-13,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=669,3,3,3,4,3,4,3,3,6,2,3,3,3,3,4,3,4,2
Golden Tee Unplugged 2018,ed20910,ed20910,Sparkling Waters,01-04-2026 22:16:23,62,-10,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=662,4,3,2,4,2,4,2,2,4,3,4,3,3,3,4,4,7,4
Golden Tee Unplugged 2018,ed20910,ed20910,Sparkling Waters,01-04-2026 22:03:30,63,-10,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=661,2,4,3,4,5,4,3,2,4,2,3,4,3,5,5,3,4,3
Golden Tee Unplugged 2018,ed20910,ed20910,Sparkling Waters,01-04-2026 04:52:33,55,-17,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=657,3,3,2,5,2,4,2,4,3,2,3,4,2,4,4,2,4,2
Golden Tee Unplugged 2018,ed20910,ed20910,Sparkling Waters,31-03-2026 19:38:55,56,-16,0,https://www.youtube.com/watch?v=kM80-LPEnME,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=650,4,2,2,4,2,4,2,3,5,3,3,3,2,3,5,2,4,3
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,26-03-2026 04:48:31,65,-7,0,https://www.youtube.com/watch?v=-HBICaEruNw,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=613,3,5,3,2,5,4,3,2,5,5,3,4,4,4,3,3,5,2
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,22-03-2026 20:52:49,66,-6,9221,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=571,3,3,3,1,3,3,4,3,4,5,2,5,4,3,4,6,6,4
Golden Tee Unplugged 2018,ed20910,ed20910,Rhineland,14-03-2026 02:47:56,61,-11,0,https://www.youtube.com/watch?v=eG9RKiuI4vQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=519,3,3,4,2,3,3,3,4,4,2,4,6,2,3,4,4,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,08-03-2026 17:36:49,58,-13,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=448,4,4,2,3,4,2,3,3,3,4,2,4,4,2,3,4,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,08-03-2026 17:25:15,55,-16,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=447,3,4,2,3,6,2,3,3,2,3,2,3,4,2,5,2,2,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,07-03-2026 06:03:20,57,-14,3293,https://www.youtube.com/watch?v=rg8YcAf34-o,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=428,3,4,2,3,4,3,3,5,2,4,2,3,4,2,5,3,3,2
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,07-03-2026 05:51:58,60,-11,0,https://www.youtube.com/watch?v=Gn7wTUWT3cg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=426,3,4,2,3,4,2,4,4,2,3,3,3,4,2,6,4,2,5
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,07-03-2026 05:39:53,55,-16,0,https://www.youtube.com/watch?v=DIRkDM_6lQQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=425,3,4,2,2,4,2,3,3,2,4,3,4,2,3,5,3,2,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,07-03-2026 05:25:41,65,-6,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=424,3,4,4,2,3,3,5,4,2,3,3,3,3,2,7,3,4,7
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,06-03-2026 06:53:18,62,-11,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=400,3,3,3,2,3,3,3,6,3,4,4,3,2,4,8,2,4,2
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,06-03-2026 06:25:30,64,-9,6128,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=399,3,3,3,2,4,4,2,6,3,4,4,3,4,3,4,3,6,3
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,06-03-2026 06:08:26,61,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=398,3,3,3,2,4,2,4,4,2,3,3,5,4,3,5,4,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,01-03-2026 19:34:26,55,-18,8541,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=346,3,3,2,2,6,2,2,3,3,3,2,3,3,3,5,3,5,2
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,01-03-2026 19:06:50,58,-15,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=345,3,3,3,2,4,3,4,3,3,3,4,3,3,5,5,3,2,2
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,01-03-2026 18:53:43,55,-18,8048,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=344,3,4,3,2,4,2,2,3,2,4,2,4,3,4,3,3,4,3
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,01-03-2026 18:41:18,61,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=343,4,4,3,3,5,2,3,4,3,5,2,4,2,3,3,3,4,4
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,01-03-2026 06:47:59,57,-16,19925,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=341,3,3,3,2,4,3,2,3,4,3,3,4,1,4,5,3,5,2
Golden Tee Unplugged 2018,ed20910,ed20910,Teal Gardens,01-03-2026 06:25:34,65,-8,10462,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=339,3,4,3,2,4,3,3,5,4,6,4,3,2,3,6,3,3,4
Golden Tee Unplugged 2018,ed20910,ed20910,Calypso Key,21-02-2026 21:38:14,54,-19,22500,https://www.youtube.com/watch?v=jkKFPOP-0N0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=250,3,3,2,4,3,2,3,2,2,4,4,4,2,5,3,2,3,3
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,18-02-2026 22:12:41,55,-17,13613,https://www.youtube.com/watch?v=XA2MiqL4c8c,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=223,3,3,3,2,3,3,2,3,3,2,2,6,4,2,3,4,2,5
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,15-02-2026 03:46:19,54,-18,0,https://www.youtube.com/watch?v=k5Ydn8sSTtI,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=178,3,3,3,2,4,3,3,2,3,4,2,4,4,2,4,2,3,3
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,15-02-2026 03:15:39,59,-13,0,https://www.youtube.com/watch?v=t9BVP1LPJMk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=177,3,3,4,2,3,3,2,4,5,5,2,2,3,3,4,3,3,5
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,15-02-2026 02:57:40,60,-12,0,https://www.youtube.com/watch?v=HBfxduU4QJk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=176,3,4,3,2,6,2,2,3,5,4,2,2,5,2,3,5,2,5
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,14-02-2026 22:55:25,69,-3,12823,https://www.youtube.com/watch?v=OavJhlaCl08,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=174,3,3,5,1,4,4,6,4,3,5,3,4,6,3,4,3,4,4
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,14-02-2026 22:40:14,64,-8,0,https://www.youtube.com/watch?v=jYq19G1-lEQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=172,3,3,4,3,4,3,2,3,3,3,4,3,4,3,3,4,6,6
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,14-02-2026 21:54:50,65,-7,8725,https://www.youtube.com/watch?v=jYq19G1-lEQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=171,3,5,4,1,4,3,3,3,5,3,3,2,6,3,5,5,5,2
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,14-02-2026 21:35:16,61,-9,0,https://www.youtube.com/watch?v=bfyRzklP5mg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=170,2,4,3,3,5,3,4,5,6,3,2,3,4,2,4,3,2,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,14-02-2026 16:07:25,64,-7,3041,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=163,3,5,4,4,4,2,5,4,3,3,3,4,5,2,5,4,2,2
Golden Tee Unplugged 2018,ed20910,ed20910,Royal Dubai,13-02-2026 21:49:56,65,-7,0,https://www.youtube.com/watch?v=NIaEzwhCyJA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=151,3,5,3,2,4,4,2,4,3,4,2,5,3,4,4,4,7,2
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,12-02-2026 05:35:18,57,-14,0,https://www.youtube.com/watch?v=T6-HAcWw8YA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=134,3,4,2,3,4,3,4,4,3,2,3,3,4,2,5,3,2,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,12-02-2026 05:18:46,57,-14,0,https://www.youtube.com/watch?v=CDJnTuSDBjw,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=133,3,3,3,2,4,2,4,4,5,3,3,2,2,3,6,2,2,4
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,12-02-2026 04:57:56,52,-19,27277,https://www.youtube.com/watch?v=BMavDfHIqQY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=132,3,4,2,2,4,2,4,4,3,2,2,3,3,4,2,3,2,3
Golden Tee Unplugged 2018,ed20910,ed20910,Safari Dunes,12-02-2026 04:22:21,51,-20,18348,https://www.youtube.com/watch?v=wmRoiN7w-R8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=131,3,4,2,2,3,2,4,4,2,3,5,2,2,3,4,2,2,2
Golden Tee Unplugged 2018,ed20910,ed20910,Grizzly Flats,09-02-2026 22:10:33,64,-8,0,https://www.youtube.com/watch?v=nwyIwqYisPs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=113,4,4,2,4,4,2,3,5,5,4,4,3,2,4,3,3,3,5
Golden Tee Unplugged 2018,ed20910,ed20910,Mayfield,06-02-2026 06:54:25,67,-5,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=21,3,7,2,3,4,2,4,3,4,3,3,4,6,3,5,4,4,3
Golden Tee Unplugged 2018,ed20910,ed20910,Coconut Beach,06-02-2026 01:56:43,68,-4,17506,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=4,3,4,3,2,3,6,3,2,5,4,4,1,5,4,7,3,3,6
Golden Tee Unplugged 2019,ed20910,ed20910,Sparkling Waters,09-07-2026 00:58:13,56,-16,4490,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=616,3,3,2,5,2,3,2,3,5,2,2,3,2,2,7,2,5,3
Golden Tee Unplugged 2019,ed20910,ed20910,Sparkling Waters,09-07-2026 00:37:22,55,-17,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=615,3,2,2,5,3,4,2,4,5,2,3,3,3,2,5,2,4,1
Golden Tee Unplugged 2019,ed20910,ed20910,Sparkling Waters,09-07-2026 00:23:13,48,-24,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=614,3,2,3,3,2,3,2,2,3,2,3,3,2,2,3,3,4,3
Golden Tee Unplugged 2019,ed20910,ed20910,Sparkling Waters,09-07-2026 00:02:59,51,-21,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=613,3,2,2,4,2,2,2,2,4,3,4,3,2,3,4,2,4,3
